Repeat,Fold,Model,Runtime_Sec,Accuracy,Precision,Recall,F1,Dataset,Task,MAE,RMSE,R2
3,4,Decision Tree,0.020147600007476285,0.9385964912280702,0.9390013495276655,0.9385964912280702,0.9380859556298152,breast_cancer,classification,,,
3,4,Random Forest,0.3008648999966681,0.9649122807017544,0.966759002770083,0.9649122807017544,0.9645092460881936,breast_cancer,classification,,,
3,4,Gradient Boosting,0.10860690000117756,0.9473684210526315,0.9487534626038782,0.9473684210526315,0.9467638691322903,breast_cancer,classification,,,
3,5,Logistic Regression,0.026171899982728064,0.9557522123893806,0.956506540577337,0.9557522123893806,0.9553905446490127,breast_cancer,classification,,,
3,5,Decision Tree,0.024264599982416257,0.9292035398230089,0.9304452761551646,0.9292035398230089,0.9295210654749654,breast_cancer,classification,,,
3,5,Random Forest,0.30041259998688474,0.9557522123893806,0.9577216727398924,0.9557522123893806,0.9560376111683129,breast_cancer,classification,,,
3,5,Gradient Boosting,0.09853550000116229,0.9203539823008849,0.9227225403435712,0.9203539823008849,0.920867700102963,breast_cancer,classification,,,
4,1,Logistic Regression,0.021328100003302097,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,breast_cancer,classification,,,
4,1,Decision Tree,0.021375600015744567,0.9385964912280702,0.938457254246728,0.9385964912280702,0.9384499917007656,breast_cancer,classification,,,
4,1,Random Forest,0.3058086000091862,0.956140350877193,0.9569049312470365,0.956140350877193,0.9558014271241044,breast_cancer,classification,,,
4,1,Gradient Boosting,0.09875559998909011,0.9385964912280702,0.939058795637743,0.9385964912280702,0.9381219979737462,breast_cancer,classification,,,
4,2,Logistic Regression,0.02087420001043938,0.9649122807017544,0.9652053622194477,0.9649122807017544,0.9647382344750765,breast_cancer,classification,,,
4,2,Decision Tree,0.019826300005661324,0.9210526315789473,0.9208263714842663,0.9210526315789473,0.9208642750438415,breast_cancer,classification,,,
4,2,Random Forest,0.32470420000026934,0.9473684210526315,0.9505774598452308,0.9473684210526315,0.9477752351894229,breast_cancer,classification,,,
4,2,Gradient Boosting,0.09839800000190735,0.9210526315789473,0.9261197501329079,0.9210526315789473,0.9217808699176352,breast_cancer,classification,,,
4,3,Logistic Regression,0.02163719999953173,0.9912280701754386,0.9913482335976929,0.9912280701754386,0.9912054752585661,breast_cancer,classification,,,
4,3,Decision Tree,0.021879300009459257,0.9473684210526315,0.9484620642515378,0.9473684210526315,0.9476097712345061,breast_cancer,classification,,,
4,3,Random Forest,0.2971131000085734,0.9649122807017544,0.9651849217638692,0.9649122807017544,0.9647247085304307,breast_cancer,classification,,,
4,3,Gradient Boosting,0.099393999989843,0.956140350877193,0.9560729421281235,0.956140350877193,0.9560273762928302,breast_cancer,classification,,,
4,4,Logistic Regression,0.02094990000477992,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,breast_cancer,classification,,,
4,4,Decision Tree,0.01930799998808652,0.9473684210526315,0.9474395448079658,0.9473684210526315,0.947087062795646,breast_cancer,classification,,,
4,4,Random Forest,0.3017124999896623,0.9736842105263158,0.9747368421052632,0.9736842105263158,0.9734654095556351,breast_cancer,classification,,,
4,4,Gradient Boosting,0.09828860001289286,0.9649122807017544,0.9651849217638692,0.9649122807017544,0.9647247085304307,breast_cancer,classification,,,
4,5,Logistic Regression,0.02235450001899153,0.9911504424778761,0.9912733529990166,0.9911504424778761,0.991128074399212,breast_cancer,classification,,,
4,5,Decision Tree,0.02100340000470169,0.9469026548672567,0.9469026548672567,0.9469026548672567,0.9469026548672567,breast_cancer,classification,,,
4,5,Random Forest,0.2963402000023052,0.9646017699115044,0.9655520188417456,0.9646017699115044,0.9647605327374827,breast_cancer,classification,,,
4,5,Gradient Boosting,0.10181699998793192,0.9646017699115044,0.9646017699115044,0.9646017699115044,0.9646017699115044,breast_cancer,classification,,,
5,1,Logistic Regression,0.022271199995884672,0.9912280701754386,0.991349902534113,0.9912280701754386,0.991207141671538,breast_cancer,classification,,,
5,1,Decision Tree,0.021073400013847277,0.8771929824561403,0.8769050832208728,0.8771929824561403,0.8758799772568742,breast_cancer,classification,,,
5,1,Random Forest,0.2955776999879163,0.9210526315789473,0.9256447743289848,0.9210526315789473,0.9194094317434909,breast_cancer,classification,,,
5,1,Gradient Boosting,0.09987499998533167,0.9122807017543859,0.9149039675355466,0.9122807017543859,0.9107693219535326,breast_cancer,classification,,,
5,2,Logistic Regression,0.02069780000601895,0.9736842105263158,0.9737190197716513,0.9736842105263158,0.973621425014614,breast_cancer,classification,,,
5,2,Decision Tree,0.02002809999976307,0.9385964912280702,0.9390179995443153,0.9385964912280702,0.938731642017737,breast_cancer,classification,,,
5,2,Random Forest,0.3070057000149973,0.9649122807017544,0.9652053622194477,0.9649122807017544,0.9647382344750765,breast_cancer,classification,,,
5,2,Gradient Boosting,0.09891810000408441,0.9649122807017544,0.9652053622194477,0.9649122807017544,0.9647382344750765,breast_cancer,classification,,,
5,3,Logistic Regression,0.021700800018152222,0.956140350877193,0.9560729421281235,0.956140350877193,0.9560273762928302,breast_cancer,classification,,,
5,3,Decision Tree,0.02171160001307726,0.9473684210526315,0.9474395448079658,0.9473684210526315,0.947087062795646,breast_cancer,classification,,,
5,3,Random Forest,0.3028405999939423,0.9385964912280702,0.944037308461026,0.9385964912280702,0.9372286827846255,breast_cancer,classification,,,
5,3,Gradient Boosting,0.0999741000123322,0.9298245614035088,0.9330859199280251,0.9298245614035088,0.9285290148448043,breast_cancer,classification,,,
5,4,Logistic Regression,0.021399599994765595,0.9824561403508771,0.9829302987197724,0.9824561403508771,0.9823623542652152,breast_cancer,classification,,,
5,4,Decision Tree,0.019828899996355176,0.956140350877193,0.9565052493664558,0.956140350877193,0.9562449933966962,breast_cancer,classification,,,
5,4,Random Forest,0.2999067999771796,0.9210526315789473,0.9262756764887768,0.9210526315789473,0.9218503375891834,breast_cancer,classification,,,
5,4,Gradient Boosting,0.10076689999550581,0.9385964912280702,0.9407576913297737,0.9385964912280702,0.9390019435970705,breast_cancer,classification,,,
5,5,Logistic Regression,0.023575700004585087,0.9911504424778761,0.9912733529990166,0.9911504424778761,0.991128074399212,breast_cancer,classification,,,
5,5,Decision Tree,0.022800800012191758,0.9203539823008849,0.9208773116161467,0.9203539823008849,0.920540055600474,breast_cancer,classification,,,
5,5,Random Forest,0.3111320000025444,0.9823008849557522,0.9831053901850362,0.9823008849557522,0.9823802663687414,breast_cancer,classification,,,
5,5,Gradient Boosting,0.09807269999873824,0.9646017699115044,0.9646017699115044,0.9646017699115044,0.9646017699115044,breast_cancer,classification,,,
1,1,Logistic Regression,0.017790700017940253,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
1,1,Decision Tree,0.01068969999323599,0.8888888888888888,0.8935185185185185,0.8888888888888888,0.8871406371406372,wine,classification,,,
1,1,Random Forest,0.22516480000922456,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
1,1,Gradient Boosting,0.08933190000243485,0.9444444444444444,0.949106449106449,0.9444444444444444,0.9435246235246235,wine,classification,,,
1,2,Logistic Regression,0.019093900016741827,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
1,2,Decision Tree,0.010858499997993931,0.8888888888888888,0.8879392212725546,0.8888888888888888,0.8872514619883041,wine,classification,,,
1,2,Random Forest,0.22377049998613074,1.0,1.0,1.0,1.0,wine,classification,,,
1,2,Gradient Boosting,0.08785299997543916,0.9444444444444444,0.9465811965811967,0.9444444444444444,0.9444855967078188,wine,classification,,,
1,3,Logistic Regression,0.018045000004349276,1.0,1.0,1.0,1.0,wine,classification,,,
1,3,Decision Tree,0.011408599995775148,0.9166666666666666,0.9358974358974359,0.9166666666666666,0.9171014492753622,wine,classification,,,
1,3,Random Forest,0.22299420001218095,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
1,3,Gradient Boosting,0.08775360000436194,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
1,4,Logistic Regression,0.020101700007217005,1.0,1.0,1.0,1.0,wine,classification,,,
1,4,Decision Tree,0.010195400012889877,0.8285714285714286,0.8371428571428572,0.8285714285714286,0.8290909090909091,wine,classification,,,
1,4,Random Forest,0.2257439999957569,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9428571428571428,wine,classification,,,
1,4,Gradient Boosting,0.08916939998744056,0.8857142857142857,0.8907142857142857,0.8857142857142857,0.8843290043290044,wine,classification,,,
1,5,Logistic Regression,0.021173200017074123,1.0,1.0,1.0,1.0,wine,classification,,,
1,5,Decision Tree,0.01563259999966249,0.9142857142857143,0.9207142857142857,0.9142857142857143,0.9135629396070821,wine,classification,,,
1,5,Random Forest,0.2290649999922607,1.0,1.0,1.0,1.0,wine,classification,,,
1,5,Gradient Boosting,0.08964120000018738,1.0,1.0,1.0,1.0,wine,classification,,,
2,1,Logistic Regression,0.020033800014061853,1.0,1.0,1.0,1.0,wine,classification,,,
2,1,Decision Tree,0.010703800013288856,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,wine,classification,,,
2,1,Random Forest,0.22216410000692122,1.0,1.0,1.0,1.0,wine,classification,,,
2,1,Gradient Boosting,0.08791059997747652,0.9444444444444444,0.9513888888888888,0.9444444444444444,0.9437710437710438,wine,classification,,,
2,2,Logistic Regression,0.018854199995985255,1.0,1.0,1.0,1.0,wine,classification,,,
2,2,Decision Tree,0.011789799988036975,0.8611111111111112,0.8867521367521367,0.8611111111111112,0.8601514679946052,wine,classification,,,
2,2,Random Forest,0.2532340999750886,0.9722222222222222,0.974074074074074,0.9722222222222222,0.972097284690988,wine,classification,,,
2,2,Gradient Boosting,0.08628000001772307,0.9444444444444444,0.9513888888888888,0.9444444444444444,0.9449614374099499,wine,classification,,,
2,3,Logistic Regression,0.018361900001764297,1.0,1.0,1.0,1.0,wine,classification,,,
2,3,Decision Tree,0.010253699991153553,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,wine,classification,,,
2,3,Random Forest,0.22275480002281256,1.0,1.0,1.0,1.0,wine,classification,,,
2,3,Gradient Boosting,0.08690399999613874,0.9444444444444444,0.946969696969697,0.9444444444444444,0.9445019553715207,wine,classification,,,
2,4,Logistic Regression,0.021648299996741116,0.9714285714285714,0.9742857142857143,0.9714285714285714,0.971651350598719,wine,classification,,,
2,4,Decision Tree,0.010797399998409674,0.8571428571428571,0.8671328671328672,0.8571428571428571,0.8548571428571428,wine,classification,,,
2,4,Random Forest,0.2224368000170216,0.9428571428571428,0.9479120879120878,0.9428571428571428,0.9419826489300174,wine,classification,,,
2,4,Gradient Boosting,0.08994889998575673,0.9142857142857143,0.9268731268731268,0.9142857142857143,0.9125714285714285,wine,classification,,,
2,5,Logistic Regression,0.019402099977014586,0.9428571428571428,0.9532467532467533,0.9428571428571428,0.9436734693877552,wine,classification,,,
2,5,Decision Tree,0.010914200014667585,0.9142857142857143,0.9226345083487942,0.9142857142857143,0.9149847525216984,wine,classification,,,
2,5,Random Forest,0.22065289999591187,0.9714285714285714,0.9742857142857143,0.9714285714285714,0.9716878402903812,wine,classification,,,
2,5,Gradient Boosting,0.08703799999784678,0.9428571428571428,0.948095238095238,0.9428571428571428,0.9421893242422827,wine,classification,,,
3,1,Logistic Regression,0.019896999991033226,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
3,1,Decision Tree,0.010467699990840629,0.9444444444444444,0.9513888888888888,0.9444444444444444,0.9432098765432099,wine,classification,,,
3,1,Random Forest,0.22488649998558685,1.0,1.0,1.0,1.0,wine,classification,,,
3,1,Gradient Boosting,0.08924359999946319,1.0,1.0,1.0,1.0,wine,classification,,,
3,2,Logistic Regression,0.018632999999681488,1.0,1.0,1.0,1.0,wine,classification,,,
3,2,Decision Tree,0.01085880000027828,0.8888888888888888,0.8877849002849003,0.8888888888888888,0.8847083865474671,wine,classification,,,
3,2,Random Forest,0.2375447000085842,0.8888888888888888,0.8937499999999999,0.8888888888888888,0.8875420875420876,wine,classification,,,
3,2,Gradient Boosting,0.08854910000809468,0.9166666666666666,0.9178451178451178,0.9166666666666666,0.9162918540729635,wine,classification,,,
3,3,Logistic Regression,0.02037520002340898,1.0,1.0,1.0,1.0,wine,classification,,,
3,3,Decision Tree,0.01065710000693798,0.9444444444444444,0.9465811965811967,0.9444444444444444,0.944269005847953,wine,classification,,,
3,3,Random Forest,0.22253979998640716,1.0,1.0,1.0,1.0,wine,classification,,,
3,3,Gradient Boosting,0.08782340001198463,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
3,4,Logistic Regression,0.019527199998265132,1.0,1.0,1.0,1.0,wine,classification,,,
3,4,Decision Tree,0.012244600016856566,0.8571428571428571,0.8715966386554622,0.8571428571428571,0.8580201582099115,wine,classification,,,
3,4,Random Forest,0.22335620000376366,1.0,1.0,1.0,1.0,wine,classification,,,
3,4,Gradient Boosting,0.09035079999011941,0.9714285714285714,0.9733333333333333,0.9714285714285714,0.9713000642535876,wine,classification,,,
3,5,Logistic Regression,0.018350900005316362,0.9714285714285714,0.9742857142857143,0.9714285714285714,0.9716878402903812,wine,classification,,,
3,5,Decision Tree,0.011148199992021546,0.9142857142857143,0.927056277056277,0.9142857142857143,0.9130020703933748,wine,classification,,,
3,5,Random Forest,0.2212242999812588,0.9428571428571428,0.9532467532467533,0.9428571428571428,0.9436734693877552,wine,classification,,,
3,5,Gradient Boosting,0.08586539997486398,0.9428571428571428,0.9532467532467533,0.9428571428571428,0.9436734693877552,wine,classification,,,
4,1,Logistic Regression,0.01824880001368001,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
4,1,Decision Tree,0.011767699994379655,0.9166666666666666,0.9246031746031745,0.9166666666666666,0.9166666666666666,wine,classification,,,
4,1,Random Forest,0.24205390000133775,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
4,1,Gradient Boosting,0.08697659999597818,0.9444444444444444,0.9465811965811967,0.9444444444444444,0.9444855967078188,wine,classification,,,
4,2,Logistic Regression,0.018359500012593344,0.9722222222222222,0.974074074074074,0.9722222222222222,0.972097284690988,wine,classification,,,
4,2,Decision Tree,0.010636999999405816,0.8333333333333334,0.8619281045751634,0.8333333333333334,0.8241412426471848,wine,classification,,,
4,2,Random Forest,0.21950450001168065,0.9444444444444444,0.9513888888888888,0.9444444444444444,0.9437710437710438,wine,classification,,,
4,2,Gradient Boosting,0.08783699999912642,0.8611111111111112,0.8976608187134504,0.8611111111111112,0.853358142831827,wine,classification,,,
4,3,Logistic Regression,0.019266100018285215,1.0,1.0,1.0,1.0,wine,classification,,,
4,3,Decision Tree,0.010794599977089092,0.9166666666666666,0.9172839506172841,0.9166666666666666,0.9159104658197218,wine,classification,,,
4,3,Random Forest,0.2389270999992732,1.0,1.0,1.0,1.0,wine,classification,,,
4,3,Gradient Boosting,0.08582330000353977,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
4,4,Logistic Regression,0.018402800022158772,1.0,1.0,1.0,1.0,wine,classification,,,
4,4,Decision Tree,0.010634800011757761,0.9428571428571428,0.9450549450549451,0.9428571428571428,0.9425882352941177,wine,classification,,,
4,4,Random Forest,0.22054300000309013,1.0,1.0,1.0,1.0,wine,classification,,,
4,4,Gradient Boosting,0.0861113999853842,0.9714285714285714,0.9742857142857143,0.9714285714285714,0.971651350598719,wine,classification,,,
4,5,Logistic Regression,0.01932160000433214,0.9428571428571428,0.9532467532467533,0.9428571428571428,0.9436734693877552,wine,classification,,,
4,5,Decision Tree,0.010785799997393042,0.7428571428571429,0.7533333333333333,0.7428571428571429,0.7296934644303066,wine,classification,,,
4,5,Random Forest,0.22297190001700073,0.9428571428571428,0.948095238095238,0.9428571428571428,0.9421893242422827,wine,classification,,,
4,5,Gradient Boosting,0.08852230000775307,0.9142857142857143,0.9259340659340659,0.9142857142857143,0.9126566416040099,wine,classification,,,
5,1,Logistic Regression,0.01909499999601394,1.0,1.0,1.0,1.0,wine,classification,,,
5,1,Decision Tree,0.012266700010513887,0.9166666666666666,0.9203703703703704,0.9166666666666666,0.9174995835415625,wine,classification,,,
5,1,Random Forest,0.2251844999846071,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
5,1,Gradient Boosting,0.08928929999819957,0.8333333333333334,0.8410493827160495,0.8333333333333334,0.8346300533943556,wine,classification,,,
5,2,Logistic Regression,0.017728399980114773,0.9444444444444444,0.949106449106449,0.9444444444444444,0.9435246235246235,wine,classification,,,
5,2,Decision Tree,0.010747199994511902,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,wine,classification,,,
5,2,Random Forest,0.22304469998925924,0.9722222222222222,0.9747474747474748,0.9722222222222222,0.9723691945914168,wine,classification,,,
5,2,Gradient Boosting,0.08790489999228157,0.9166666666666666,0.9172839506172841,0.9166666666666666,0.9159104658197218,wine,classification,,,
5,3,Logistic Regression,0.018627400015247986,1.0,1.0,1.0,1.0,wine,classification,,,
5,3,Decision Tree,0.011082399985753,0.9444444444444444,0.9513888888888888,0.9444444444444444,0.9449614374099499,wine,classification,,,
5,3,Random Forest,0.22429710000869818,1.0,1.0,1.0,1.0,wine,classification,,,
5,3,Gradient Boosting,0.08889600000111386,1.0,1.0,1.0,1.0,wine,classification,,,
5,4,Logistic Regression,0.019007900002179667,1.0,1.0,1.0,1.0,wine,classification,,,
5,4,Decision Tree,0.011744099989300594,0.8571428571428571,0.8747135217723453,0.8571428571428571,0.8586205169304749,wine,classification,,,
5,4,Random Forest,0.22942369998781942,1.0,1.0,1.0,1.0,wine,classification,,,
5,4,Gradient Boosting,0.0878468000155408,0.9142857142857143,0.9188775510204081,0.9142857142857143,0.9134334075510545,wine,classification,,,
5,5,Logistic Regression,0.018560800002887845,0.9714285714285714,0.9738095238095237,0.9714285714285714,0.9715570786035554,wine,classification,,,
5,5,Decision Tree,0.012097999977413565,0.8285714285714286,0.832967032967033,0.8285714285714286,0.8272108843537415,wine,classification,,,
5,5,Random Forest,0.22352900000987574,0.9714285714285714,0.9738095238095237,0.9714285714285714,0.9715570786035554,wine,classification,,,
5,5,Gradient Boosting,0.08812099997885525,0.8571428571428571,0.8662480376766091,0.8571428571428571,0.8586013715831159,wine,classification,,,
1,1,Logistic Regression,0.017245600000023842,1.0,1.0,1.0,1.0,iris_classification,classification,,,
1,1,Decision Tree,0.011687499994877726,1.0,1.0,1.0,1.0,iris_classification,classification,,,
1,1,Random Forest,0.21177590001025237,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
1,1,Gradient Boosting,0.06778959999792278,1.0,1.0,1.0,1.0,iris_classification,classification,,,
1,2,Logistic Regression,0.02063289997749962,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
1,2,Decision Tree,0.014480599988019094,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
1,2,Random Forest,0.22821099997963756,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
1,2,Gradient Boosting,0.06716949999099597,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
1,3,Logistic Regression,0.020534300012513995,0.9,0.9023569023569025,0.9,0.8997493734335839,iris_classification,classification,,,
1,3,Decision Tree,0.011252500000409782,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326,iris_classification,classification,,,
1,3,Random Forest,0.22987459998694248,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326,iris_classification,classification,,,
1,3,Gradient Boosting,0.0745730999915395,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326,iris_classification,classification,,,
1,4,Logistic Regression,0.019017200014786795,1.0,1.0,1.0,1.0,iris_classification,classification,,,
1,4,Decision Tree,0.010203099984209985,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
1,4,Random Forest,0.22435240002232604,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
1,4,Gradient Boosting,0.07218200000352226,1.0,1.0,1.0,1.0,iris_classification,classification,,,
1,5,Logistic Regression,0.019207999983336776,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
1,5,Decision Tree,0.009811600000830367,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
1,5,Random Forest,0.22139180000522174,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
1,5,Gradient Boosting,0.07227019997662865,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,iris_classification,classification,,,
2,1,Logistic Regression,0.019516000000294298,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
2,1,Decision Tree,0.010467899992363527,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326,iris_classification,classification,,,
2,1,Random Forest,0.21183359998394735,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
2,1,Gradient Boosting,0.06940799998119473,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
2,2,Logistic Regression,0.017550799995660782,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326,iris_classification,classification,,,
2,2,Decision Tree,0.009945500001776963,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
2,2,Random Forest,0.21192729999893345,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
2,2,Gradient Boosting,0.06702399998903275,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
2,3,Logistic Regression,0.019787700002780184,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
2,3,Decision Tree,0.0172415999986697,0.8333333333333334,0.8350168350168351,0.8333333333333334,0.8329156223893065,iris_classification,classification,,,
2,3,Random Forest,0.26585009999689646,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
2,3,Gradient Boosting,0.06704339999123476,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
2,4,Logistic Regression,0.01912460001767613,1.0,1.0,1.0,1.0,iris_classification,classification,,,
2,4,Decision Tree,0.010077099985210225,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
2,4,Random Forest,0.2217172000091523,1.0,1.0,1.0,1.0,iris_classification,classification,,,
2,4,Gradient Boosting,0.0676714000001084,1.0,1.0,1.0,1.0,iris_classification,classification,,,
2,5,Logistic Regression,0.018428599985782057,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
2,5,Decision Tree,0.010145100008230656,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
2,5,Random Forest,0.21691540000028908,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
2,5,Gradient Boosting,0.06820239999797195,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,1,Logistic Regression,0.019138699979521334,0.9,0.9023569023569025,0.9,0.8997493734335839,iris_classification,classification,,,
3,1,Decision Tree,0.009435299987671897,0.9,0.9023569023569025,0.9,0.8997493734335839,iris_classification,classification,,,
3,1,Random Forest,0.21106259999214672,0.9,0.9023569023569025,0.9,0.8997493734335839,iris_classification,classification,,,
3,1,Gradient Boosting,0.06870690002688207,0.9,0.9023569023569025,0.9,0.8997493734335839,iris_classification,classification,,,
3,2,Logistic Regression,0.019192000007024035,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,2,Decision Tree,0.009620400000130758,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,2,Random Forest,0.21715000001131557,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,2,Gradient Boosting,0.06738349999068305,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,3,Logistic Regression,0.0187926999933552,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,3,Decision Tree,0.009556899982271716,1.0,1.0,1.0,1.0,iris_classification,classification,,,
3,3,Random Forest,0.22321920000831597,1.0,1.0,1.0,1.0,iris_classification,classification,,,
3,3,Gradient Boosting,0.0691641999874264,1.0,1.0,1.0,1.0,iris_classification,classification,,,
3,4,Logistic Regression,0.01740170002449304,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,4,Decision Tree,0.010080400010338053,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,4,Random Forest,0.21767670000554062,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,4,Gradient Boosting,0.0692261999938637,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,5,Logistic Regression,0.01788739999756217,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,5,Decision Tree,0.010151399997994304,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,5,Random Forest,0.21471369999926537,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
3,5,Gradient Boosting,0.0685469999734778,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
4,1,Logistic Regression,0.01836300001014024,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
4,1,Decision Tree,0.00990170001750812,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
4,1,Random Forest,0.2179811000241898,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
4,1,Gradient Boosting,0.06981750001432374,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
4,2,Logistic Regression,0.019130699976813048,1.0,1.0,1.0,1.0,iris_classification,classification,,,
4,2,Decision Tree,0.009909599990351126,0.9,0.9023569023569024,0.9,0.8997493734335839,iris_classification,classification,,,
4,2,Random Forest,0.21475280000595376,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613,iris_classification,classification,,,
4,2,Gradient Boosting,0.06580440001562238,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326,iris_classification,classification,,,
4,3,Logistic Regression,0.019084900006419048,1.0,1.0,1.0,1.0,iris_classification,classification,,,
4,3,Decision Tree,0.010102400003233925,1.0,1.0,1.0,1.0,iris_classification,classification,,,
4,3,Random Forest,0.21106249999138527,1.0,1.0,1.0,1.0,iris_classification,classification,,,
4,3,Gradient Boosting,0.067126299982192,1.0,1.0,1.0,1.0,iris_classification,classification,,,
4,4,Logistic Regression,0.017489299993030727,0.9,0.9023569023569025,0.9,0.8997493734335839,iris_classification,classification,,,
4,4,Decision Tree,0.009646099992096424,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326,iris_classification,classification,,,
4,4,Random Forest,0.22099270002217963,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326,iris_classification,classification,,,
4,4,Gradient Boosting,0.07029790000524372,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326,iris_classification,classification,,,
