Repeat,Fold,Model,Runtime_Sec,Accuracy,Precision,Recall,F1
5,2,Gradient Boosting,0.7274409670001205,0.875,0.8770679440550316,0.875,0.8747329741070811
5,3,Logistic Regression,0.025046940000038376,0.9610027855153204,0.9624513783081184,0.9610027855153204,0.961227742179665
5,3,Decision Tree,0.0227743630000532,0.8384401114206128,0.8434671790004693,0.8384401114206128,0.836501673286632
5,3,Random Forest,0.21751889100005428,0.9721448467966574,0.9731097832915748,0.9721448467966574,0.9722727553627694
5,3,Gradient Boosting,0.7350041619999956,0.8941504178272981,0.8984584569909303,0.8941504178272981,0.8933025115125524
5,4,Logistic Regression,0.024245555000106833,0.9749303621169917,0.975655874204474,0.9749303621169917,0.9749972719698566
5,4,Decision Tree,0.022449805000178458,0.8245125348189415,0.8380927089725477,0.8245125348189415,0.8257624467130568
5,4,Random Forest,0.20182206700019378,0.9721448467966574,0.9728914056578621,0.9721448467966574,0.9722206236575744
5,4,Gradient Boosting,0.7551070960000743,0.8941504178272981,0.8993936609186676,0.8941504178272981,0.8942513075260882
5,5,Logistic Regression,0.024478837000060594,0.9665738161559888,0.967961472139745,0.9665738161559888,0.9666710012979557
5,5,Decision Tree,0.021608008000157497,0.8328690807799443,0.8440386263758105,0.8328690807799443,0.834442147023385
5,5,Random Forest,0.21062470700007907,0.9749303621169917,0.9760384012186405,0.9749303621169917,0.9749395989487966
5,5,Gradient Boosting,0.7592735529999572,0.8885793871866295,0.8908014051161525,0.8885793871866295,0.8885805772571098
